"Equipment_ID","Facility_Code","Type","Library_ID","Model","Manufacturer","Serial_Number","Power_Source","RefrigerAnt","CFC_Free","Gross_Refr_Volume","Net_Refr_Volume","Gross_Freezer_Volume","Net_Freezer_Volume","Year","Condition","Status","No_Monitor","Dial_Thermometer","Stem_Thermometer","Fridge_Tag","No_Spare_Parts","No_Finance","No_Fuel","Need_to_Board_Off","Days_Above_8","Days_Below_2"
"R-000916","04-84","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000921","04-86","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000552","01-61","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,1997,"Not_working","Not_in_use",,,,,,,,,,
"R-000664","01-113","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,1998,"Not_working","Not_in_use",,,,,,,,,,
"R-000558","01-65","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,1998,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001454","06-111","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2005,"Working_well","In_use",,,,,,,,,,
"R-000927","04-89","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000959","05-13","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-000963","05-15","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000990","05-27","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000999","05-32","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-001001","05-33","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001010","05-36","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001026","05-45","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001088","05-84","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001121","05-100","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001126","05-103","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-001150","05-109","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001187","05-129","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001223","06-6","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001231","06-12","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001238","06-17","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001259","06-33","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001262","06-35","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-001267","06-39","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001275","06-43","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-001307","06-57","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001308","06-57","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001320","06-64","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000815","04-39","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2001,"Working_well","In_use",,,,,,,,,,
"R-000044","02-19","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2008,"Working_well","In_use",,,,,,,,,,
"R-001340","06-74","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001355","06-81","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001374","06-91","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001383","06-95","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001394","06-100","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001410","06-111","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001413","06-112","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001417","06-128","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-001424","06-113","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001426","06-114","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Working_well","In_use",,,,,,,,,,
"R-001428","06-115","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-001430","06-116","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000775","04-19","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,1998,"Working_well","In_use",,,,,,,,,,
"R-000803","04-33","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2008,"Working_well","In_use",,,,,,,,,,
"R-001432","06-117","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000527","01-48","CREK","E322M","RCW_42_EK","DOMETIC",,"EK","NH3","Yes",40,18.2,1.2,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000622","01-97","CREK","E322M","RCW_42_EK","DOMETIC",,"EK","NH3","Yes",40,18.2,1.2,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000007","02-70","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000017","02-2","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000019","02-3","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000033","02-12","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000039","02-17","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000040","02-18","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000282","03-58","UREK","E389M","PR_245_EK","ZERO",,"EK","NH3","Yes",107,18,20,0,1998,"Not_working","Not_in_use",,,,,,,,,,
,"06-111","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Not_working","Not_in_use",,,,,,,,,,
"R-000006","02-70","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000083","02-39","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000175","02-83","CFAC","E397M","MF_214","Vestfrost",,"E","R134A","Yes",0,0,213,192,2009,"Working_well","In_use",,,,,,,,,,
"R-000125","02-57","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000140","02-72","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000143","02-73","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000146","02-74","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000150","02-75","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000160","02-78","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000163","02-79","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000164","02-79","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000167","02-81","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000177","02-84","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000186","02-87","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000278","03-57","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000328","03-87","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000382","03-119","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000360","03-106","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000447","01-10","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000449","01-11","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000461","01-15","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000489","01-30","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000490","01-30","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000501","01-36","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000506","01-40","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000508","01-41","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000509","01-42","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000541","01-55","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000543","01-56","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000551","01-60","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000758","04-12","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,1999,"Working_well","In_use",,,,,,,,,,
"R-000566","01-66","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000569","01-67","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000578","01-70","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000580","01-71","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000592","01-78","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000602","01-85","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000625","01-98","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000631","01-100","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000633","01-101","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000656","01-109","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000659","01-110","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000675","01-118","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000691","01-124","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000692","01-124","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000697","01-127","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000707","01-130","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000712","01-131","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000714","01-132","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000723","01-137","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000745","04-6","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000778","04-21","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000810","04-37","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000841","04-48","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000855","04-56","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000864","04-59","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000866","04-60","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000919","04-85","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000943","05-4","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000947","05-7","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000951","05-9","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000961","05-14","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000988","05-26","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001043","05-57","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001046","05-58","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001108","05-95","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001132","05-104","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000653","01-109","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN",,"K","NH3","Yes",0,0,0,0,2007,"Working_well","In_use",,,,,,,,,,
"R-000975","05-21","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001137","05-106","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-001142","05-107","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001180","05-125","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001183","05-128","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-001211","06-1","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001215","06-2","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001216","06-2","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001295","06-51","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001297","06-52","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-001299","06-53","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001302","06-55","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-001334","06-73","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001342","06-75","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-001343","06-76","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-001370","06-88","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001377","06-92","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001385","06-96","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-001389","06-98","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2001,"Working_well","In_use",,,,,,,,,,
"R-000009","02-71","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000011","02-72","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000081","02-38","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000106","02-47","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000118","02-53","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000708","01-130","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2001,"Working_well","In_use",,,,,,,,,,
"R-000709","01-130","UREG","E390M","GR_245_K/E","ZERO",,"EK","NH3","Yes",107,18,20,0,1998,"Not_working","Not_in_use",,,,,,,,,,
"R-000801","04-33","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000802","04-33","ILR","E357M","MK_144","Vestfrost",,"E","R134A","Yes",94,45,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000119","02-54","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000122","02-56","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000123","02-57","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000124","02-57","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000141","02-73","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000145","02-74","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000152","02-75","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000156","02-76","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000178","02-85","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000187","02-87","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000225","03-18","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000333","03-91","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000358","03-106","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000387","03-121","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000497","01-35","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Not_working","Not_in_use",,,,,,,,,,
"R-000545","01-58","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_well","In_use",,,,,,,,,,
"R-000584","01-73","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000600","01-84","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
